region,region_type,year,cost_price_per_centner_milk_enterprises_manat,cost_price_per_centner_milk_private_manat,cows_dairy_buffaloes_stock_heads,cows_heads,fodder_sown_area_ha,labour_hours_per_centner_milk_enterprises,milk_production_tons,profitability_milk_enterprises_pct,profitability_milk_private_pct,selling_price_per_centner_milk_enterprises_manat,selling_price_per_centner_milk_private_manat,cost_milk,profitability,ln_milk,ln_cows,ln_fodder,post_conflict_district,post_2020,treatment,efficiency_sfa,efficiency_dea,super_efficiency_dea
Goygol district,district,2024,51.32,65.62,9920,9817,421.7,29.2,24879,116.7,55,85.2,100,51.32,116.7,10.121779353119313,9.191870855692521,6.044294160752514,FALSE,TRUE,0,0.8990723521265214,0.7607843572123502,0.7607843572123494
Guba district,district,2005,25.53,NA,26439,25922,178,49.7,34450,-22.4,NA,19.82,NA,25.53,-22.4,10.447264276441805,10.16284730798332,5.181783550292085,FALSE,FALSE,0,0.7823835609557601,1,1.2854411272094421
Guba district,district,2008,19.4,NA,26632,26150,312,47.9,34628,42.9,40,27.2,NA,19.4,42.9,10.452417882335665,10.171604469493069,5.7430031878094825,FALSE,FALSE,0,0.7821760235596397,0.9884892829014051,0.9884892829014053
Guba district,district,2009,34.8,NA,26400,26008,386,48,34648,10.3,NA,37.49,NA,34.8,10.3,10.452995282894463,10.16615946198374,5.955837369464831,FALSE,FALSE,0,0.7840270754977012,1,1.010676654948925
Guba district,district,2010,31.44,NA,26506,26051,862,49.6,35341,35.2,NA,38.9,NA,31.44,35.2,10.472799042021169,10.167811434160654,6.759255270663693,FALSE,FALSE,0,0.7894678179606981,0.6204792596694224,0.6204792596694224
Guba district,district,2011,49.38,NA,26406,26002,1042,48,35376,19.2,NA,39.2,NA,49.38,19.2,10.473788903097228,10.165928737122114,6.948897222313312,FALSE,FALSE,0,0.7904390367811474,0.40189631400082554,0.4018963140008256
Guba district,district,2012,49.7,NA,26318,25994,802,48,37028,-1.8,NA,42.38,NA,49.7,-1.8,10.519429662187102,10.165621021141535,6.687108607866515,FALSE,FALSE,0,0.8006442170945499,0.426408867574303,0.426408867574303
Guba district,district,2014,45.46,NA,25842,25658,472,48,38182,13.3,NA,39.85,NA,45.46,13.3,10.550119479354604,10.152610692809285,6.156978985585555,FALSE,FALSE,0,0.8097435090884072,0.6191272958968331,0.6191272958968332
Guba district,district,2015,13.46,NA,25550,25352,519,48,38277,156.7,NA,90.04,NA,13.46,156.7,10.552604472589852,10.140612901370757,6.251903883165888,FALSE,FALSE,0,0.8131174605532184,0.4740155902194399,0.4740155902194399
Guba district,district,2016,15.78,NA,24731,24559,612,47.9,38761,41.1,NA,50.08,NA,15.78,41.1,10.565169865465496,10.108833664819757,6.416732282512326,FALSE,FALSE,0,0.8228587570058329,0.4329165903823961,0.43291659038239605
Guba district,district,2018,48.53,NA,24458,24293,592,48,41363,17.3,NA,54.31,NA,48.53,17.3,10.630142040400989,10.097943521986084,6.3835066348840055,FALSE,FALSE,0,0.8374155522472566,0.4300604159178602,0.43006041591786004
Guba district,district,2019,43.58,NA,24831,24672,619,45.7,41820,25.2,NA,54.43,NA,43.58,25.2,10.641129972982625,10.113424276363055,6.428105272684596,FALSE,FALSE,0,0.836456212592248,0.45334169967375193,0.453341699673752
Guba district,district,2020,43.69,NA,24919,24820,673,45.6,42390,27.3,NA,55.01,NA,43.69,27.3,10.654667764346684,10.119405058758598,6.511745329644728,FALSE,FALSE,0,0.8378483959236116,0.45496977337771877,0.4549697733777188
Guba district,district,2021,43.12,NA,24858,24755,643,46.8,42668,32.2,NA,56.52,NA,43.12,32.2,10.661204503745374,10.116782767795524,6.466144724237619,FALSE,TRUE,0,0.8394796441404125,0.4534449676779573,0.45344496767795733
Guba district,district,2022,37.8,NA,24691,24582,640,45.4,42718,71.3,NA,64.77,NA,37.8,71.3,10.66237565605875,10.109769746774926,6.461468176353717,FALSE,TRUE,0,0.841014593914863,0.48018816212919435,0.48018816212919435
Guba district,district,2023,36.1,NA,24961,24849,645,33.8,42784,79.1,NA,64.65,NA,36.1,79.1,10.66391947990167,10.120572789266374,6.4692503167957724,FALSE,TRUE,0,0.8392449297842298,0.3586565653921684,0.3586565653921683
Guba district,district,2024,42.63,NA,24738,24622,629,33.9,42786,108,NA,88.68,NA,42.63,108,10.663966225256358,10.11139563120756,6.444131256700441,FALSE,TRUE,0,0.8409708193989822,0.47625631072040603,0.47625631072040586
Gubadli district,district,2016,33.02,NA,494,488,10,47.3,652,83.9,NA,61.02,NA,33.02,83.9,6.480044561926653,6.1903154058531475,2.302585092994046,TRUE,FALSE,0,0.8365522987392358,1,9.387742430329817
Gubadli district,district,2017,33.02,NA,560,554,13,47.2,687,141.3,NA,80,NA,33.02,141.3,6.532334292222349,6.317164686747284,2.5649493574615367,TRUE,FALSE,0,0.8208811746357437,1,3.5691941246526397
Gubadli district,district,2018,33.02,NA,537,537,14,47.1,779,141.2,NA,79.99,NA,33.02,141.2,6.658011045870748,6.285998094508865,2.6390573296152584,TRUE,FALSE,0,0.8500823428040817,1,3.381451752721275
Gubadli district,district,2019,33.02,NA,503,503,26,47,779,141.3,NA,79.98,NA,33.02,141.3,6.658011045870748,6.220590170099739,3.258096538021482,TRUE,FALSE,0,0.8616202836810231,1,1.7077534791252484
Gubadli district,district,2020,33.15,NA,717,717,23.2,46.9,779,141.5,NA,79.98,NA,33.15,141.5,6.658011045870748,6.57507584059962,3.1441522786722644,TRUE,FALSE,0,0.7888381433542521,1,1.0270491676759796
Gubadli district,district,2021,35.19,NA,839,839,24.8,46.9,1114,141.5,NA,85.02,NA,35.19,141.5,7.01571242048723,6.732210706467206,3.2108436531709366,TRUE,TRUE,1,0.8296022856635797,1,1.8508467657054222
Gubadli district,district,2022,36.74,NA,975,975,11,46.9,1292,141.8,NA,88.78,NA,36.74,141.8,7.163946684342547,6.882437470997847,2.3978952727983707,TRUE,TRUE,1,0.8263346138965668,1,2.0927823742600746
Gubadli district,district,2023,36.62,NA,938,938,16,46.9,1535,145.8,NA,89.98,NA,36.62,145.8,7.336285660021297,6.843749949006225,2.772588722239781,TRUE,TRUE,1,0.8631689568738655,0.5080111231835063,0.508011123183507
Gubadli district,district,2024,36.69,NA,1058,1058,796,46.9,1443,145.5,NA,90.04,NA,36.69,145.5,7.274479558773871,6.964135612418245,6.679599185844383,TRUE,TRUE,1,0.8355896275989265,1,2.257190029295049
Gusar district,district,2005,21.69,NA,17564,17442,113,47.2,22258,-21.7,NA,16.28,NA,21.69,-21.7,10.01045677353337,9.76663636978693,4.727387818712341,FALSE,FALSE,0,0.7782937896128898,1,1.0142832176164969
Gusar district,district,2008,35.78,NA,18350,18264,2581,47.6,22262,-22.8,NA,27.24,NA,35.78,-22.8,10.010636468053171,9.812687188209631,7.855932199718614,FALSE,FALSE,0,0.7707171681990094,0.41966846350844544,0.4196684635084455
Gusar district,district,2009,28.59,NA,18566,18489,3045,48,23950,3.1,NA,29.59,NA,28.59,3.1,10.083723602839061,9.824931239630352,8.021256180143997,FALSE,FALSE,0,0.7857348912834874,0.4269664499057652,0.4269664499057652
Gusar district,district,2010,26.03,NA,18714,18644,3778,48,24030,4.7,NA,26.7,NA,26.03,4.7,10.087058328730514,9.833279657492632,8.236950048061455,FALSE,FALSE,0,0.7847052568276721,0.46476903259978153,0.46476903259978153
Gusar district,district,2011,31.24,NA,18793,18727,4099,48,26237,-6,NA,29.4,NA,31.24,-6,10.174925907253643,9.837721611760509,8.318498320504338,FALSE,FALSE,0,0.8040029122428919,0.4212713405299686,0.42127134052996856
Gusar district,district,2012,31.9,NA,19040,18980,4270,47.6,26426,0.6,NA,30.22,NA,31.9,0.6,10.182103652974162,9.85114107216392,8.35936910622267,FALSE,FALSE,0,0.8024725832017503,0.41858330556923407,0.4185833055692342
Gusar district,district,2015,47.19,NA,19029,19009,5243,48,27755,0.4,NA,45.18,NA,47.19,0.4,10.231171283124262,9.852667830206153,8.564649132572534,FALSE,FALSE,0,0.813024976789711,0.4654578568830814,0.4654578568830814
Gusar district,district,2016,42.26,NA,19043,19023,5403,50.7,27795,1.3,NA,49.64,NA,42.26,1.3,10.23261142738757,9.853404052368141,8.594709633844065,FALSE,FALSE,0,0.8132007514916101,0.4054579698804481,0.40545796988044813
Gusar district,district,2017,38.7,NA,19008,19005,5034,48,28710,0.5,NA,59.95,NA,38.7,0.5,10.26500077311511,9.85245738142335,8.523970175695261,FALSE,FALSE,0,0.8200245305365246,0.41543217251341236,0.4154321725134123
Gusar district,district,2019,66.3,NA,18446,18443,5530,48,28914,0.6,NA,106.13,NA,66.3,0.6,10.272081185868387,9.822440173682805,8.61794309451638,FALSE,FALSE,0,0.8278880897446715,0.42432189270356724,0.4243218927035673
Gusar district,district,2020,23.69,NA,18697,18693,5843,48,30931,11.7,NA,42.5,NA,23.69,11.7,10.339514196226636,9.835904401212332,8.672999642554437,FALSE,FALSE,0,0.8378843451502093,0.4482998220597974,0.4482998220597974
Gusar district,district,2022,63.58,NA,17001,16997,3566,48,32197,14.5,NA,80.19,NA,63.58,14.5,10.379628559490257,9.740792136877351,8.179199798423086,FALSE,TRUE,0,0.8608193197377166,0.5317580202913993,0.5317580202913993
Gusar district,district,2023,63.59,NA,16600,16595,3148.4,48,32211,16.2,NA,81.4,NA,63.59,16.2,10.380063288102246,9.716856724154075,8.054649666268295,FALSE,TRUE,0,0.8645484629796472,0.40674877629411443,0.40674877629411443
Gusar district,district,2024,63.57,NA,15940,15934,2320.1,48,32211,3.3,NA,72.29,NA,63.57,3.3,10.380063288102246,9.676210469940312,7.749365567179704,FALSE,TRUE,0,0.8704107674935869,0.5565919148029246,0.5565919148029246
Hajigabul district,district,2005,NA,10,13197,11858,1050,NA,12480,NA,96,NA,26,10,96,9.43188264192342,9.380758024267314,6.956545443151569,FALSE,FALSE,0,0.7381008486908456,0.45938705691771825,0.4593870569177182
Hajigabul district,district,2008,NA,17.41,14174,12833,1775,NA,12670,NA,90.5,NA,40,17.41,90.5,9.446992273315185,9.4597752572444609,7.4815557019095165,FALSE,FALSE,0,0.7195636642428032,0.35205738768064687,0.3520573876806468
Hajigabul district,district,2009,NA,17.4,14390,12989,2052,NA,12681,NA,45.9,NA,42.31,17.4,45.9,9.447860089234899,9.471858124407284,7.62657020629066,FALSE,FALSE,0,0.716374862395326,0.3327145463146853,0.3327145463146853
Hajigabul district,district,2010,NA,17.6,14948,13461,1509,NA,13800,NA,88.9,NA,42.4,17.6,88.9,9.532423871145296,9.507551894644093,7.319202458767849,FALSE,FALSE,0,0.7290340674553867,0.3811904968934316,0.3811904968934314
Hajigabul district,district,2011,NA,18.06,15342,13821,1794,NA,14790,NA,89.1,NA,40.5,18.06,89.1,9.601706555704846,9.533944453604027,7.492203042618741,FALSE,FALSE,0,0.7407261570650622,0.3387188880826988,0.33871888808269873
Hajigabul district,district,2012,NA,57.88,15490,13967,2766,NA,16081,NA,61.5,NA,76.7,57.88,61.5,9.685393729854024,9.54445268330577,7.925157512224703,FALSE,FALSE,0,0.760804996787097,0.34949885531601227,0.34949885531601227
Hajigabul district,district,2013,NA,55.74,15675,14143,3106,NA,17168,NA,55.9,NA,75.2,55.74,55.9,9.75080246487048,9.5569750810205,8.041091003708633,FALSE,FALSE,0,0.774265478571069,0.3673231956915739,0.3673231956915739
Hajigabul district,district,2014,NA,55.76,15858,14403,3468,NA,17172,NA,57.5,NA,75.21,55.76,57.5,9.751035429344451,9.57519179719905,8.151333337900432,FALSE,FALSE,0,0.7695961225786353,0.36200222214496314,0.362002222144963
Hajigabul district,district,2015,NA,69.79,15990,14546,4641,NA,17217,NA,43.8,NA,84.05,69.79,43.8,9.753652546776472,9.585071320714485,8.442685139241176,FALSE,FALSE,0,0.7680211289958546,0.39005322180848373,0.39005322180848373
Hajigabul district,district,2016,NA,58.71,16245,14802,3673,NA,17242,NA,42.8,NA,88.25,58.71,42.8,9.75510354676987,9.602517585757411,8.208764045819667,FALSE,FALSE,0,0.763255423732078,0.3313058566039418,0.33130585660394174
Hajigabul district,district,2017,NA,83.02,16424,15457,3083,NA,17253,NA,37.3,NA,71.08,83.02,37.3,9.755741320381864,9.645817254152318,8.03365842788615,FALSE,FALSE,0,0.750987826512577,0.31112996545532184,0.3111299654553216
Hajigabul district,district,2018,NA,76.45,16618,15725,2449,NA,18282,NA,45,NA,78.89,76.45,45,9.813672248213765,9.663007081568642,7.803435056952168,FALSE,FALSE,0,0.7610791096781978,0.3059564834202392,0.30595648342023907
Hajigabul district,district,2019,NA,86.67,15311,14594,2806,NA,19773,NA,22.6,NA,83.51,86.67,22.6,9.892072649720829,9.588365764325566,7.939515260662406,FALSE,FALSE,0,0.7997536706002087,0.3732093417804301,0.3732093417804302
Hajigabul district,district,2020,NA,81.23,15248,14661,3083.8,NA,27226,NA,20.8,NA,76.15,81.23,20.8,10.211927678072419,9.592946185938265,8.033917881737253,FALSE,FALSE,0,0.8591821692248222,0.5073631041513689,0.5073631041513689
Hajigabul district,district,2021,NA,88.42,15129,14740,3632.8,NA,27375,NA,28.9,NA,84.54,88.42,28.9,10.217385467118802,9.598320165743328,8.19775897978374,FALSE,TRUE,0,0.8592885385611362,0.5020927608988219,0.502092760898822
Hajigabul district,district,2022,NA,88.27,15010,14644,3621,NA,27084,NA,18.7,NA,95.07,88.27,18.7,10.206698426605536,9.591785974240127,8.19450550976564,FALSE,TRUE,0,0.8587176797871995,0.5254177668821483,0.5254177668821483
Hajigabul district,district,2023,NA,98.43,15627,15400,3343,NA,25424,NA,21.8,NA,97.61,98.43,21.8,10.143448888776497,9.642122788401721,8.114623886420098,FALSE,TRUE,0,0.8392153867684372,0.3481819124499985,0.3481819124499986
Hajigabul district,district,2024,30.01,108.14,16018,15878,3579.4,12.6,26669,NA,15.7,NA,99.29,30.01,15.7,10.191257121160007,9.672689782285058,8.182950467583307,FALSE,TRUE,0,0.8419835872853534,0.46994890148117674,0.46994890148117663
Imishli district,district,2005,17.57,17.38,33885,28575,11019,46.4,28438,13.6,15.1,20,20,17.57,13.6,10.255481557956319,10.260287488663012,9.307376334487778,FALSE,FALSE,0,0.7095640121021815,0.44316862681922053,0.4431686268192205
Imishli district,district,2008,34.38,41.02,36481,31032,15033,32.2,31214,9.6,9.6,45,45,34.38,9.6,10.3486219911025,10.342774209119803,9.618003063627834,FALSE,FALSE,0,0.7115751060165926,0.34760156961433075,0.34760156961433075
Imishli district,district,2009,46.66,42.79,36660,31210,18489,46.4,40932,7.2,16.9,50,50,46.66,7.2,10.619667432206645,10.348493835264826,9.824931239630352,FALSE,FALSE,0,0.7828451743490099,0.5835295735093882,0.5835295735093882
Imishli district,district,2010,42.66,39.47,38800,33036,20896,46.4,43971,2.6,10.4,45.4,43.5,42.66,2.6,10.69128560469541,10.405353154930607,9.947313032076158,FALSE,FALSE,0,0.7856565917374417,0.612780776132377,0.6127807761323769
Imishli district,district,2011,40.79,48.62,38955,33539,20765,47.9,44487,15.1,12.1,50.2,49.3,40.79,15.1,10.702952290643179,10.420464219786625,9.941024156064854,FALSE,FALSE,0,0.7845777366316095,0.4499037275025368,0.4499037275025369
Imishli district,district,2012,40.92,46.81,39522,34699,20829,47.9,45794,18,21.5,50,52.8,40.92,18,10.731908357153642,10.454466147075888,9.944101525421383,FALSE,FALSE,0,0.7828141920912505,0.46389024477069185,0.4638902447706919
Imishli district,district,2013,39.98,47.72,39931,35672,21118,47.9,47949,17.3,9.5,51.1,51.9,39.98,17.3,10.777893225036763,10.482121346307313,9.95788103636646,FALSE,FALSE,0,0.7867930195344711,0.4838889960088297,0.48388899600882956
Imishli district,district,2014,40.2,40,40036,36066,20316,47.9,48373,28.4,24.7,51.68,50,40.2,28.4,10.786697085808159,10.493105872267217,9.919164031921136,FALSE,FALSE,0,0.7860414818940955,0.4833268155905089,0.4833268155905088
Imishli district,district,2015,40.47,40.36,40662,37221,20437,48,49020,24.3,24.5,50,50.18,40.47,24.3,10.799983657082104,10.52462839711098,9.925102262508537,FALSE,FALSE,0,0.7811370647727954,0.4450078092331496,0.4450078092331496
Imishli district,district,2016,39.66,58.08,40812,37859,19493,56.7,49555,14.8,20.8,49.84,50,39.66,14.8,10.810838442840808,10.541624011313584,9.877810705746144,FALSE,FALSE,0,0.7792881115837844,0.3576656063610038,0.35766560636100375
Imishli district,district,2017,39.92,40,40839,38235,17985,48.7,49630,11.1,20.3,50,50,39.92,11.1,10.812350768581487,10.551506605478325,9.797293356129725,FALSE,FALSE,0,0.7769445314628051,0.357446824101504,0.357446824101504
Imishli district,district,2018,40,40,40887,38730,16178,49,49633,11,11.4,50,50,40,11,10.812411214064715,10.564369772508797,9.691407573577898,FALSE,FALSE,0,0.7733856065062401,0.32189414085012574,0.3218941408501257
Imishli district,district,2019,40,NA,40692,38754,17271,49,50085,13.1,NA,54.93,NA,40,13.1,10.821476841045865,10.564989255260528,9.756784073343919,FALSE,FALSE,0,0.7755800646206589,0.3453404122540273,0.3453404122540273
Imishli district,district,2020,45.66,NA,40725,38717,17539.1,49.2,50307,30.1,NA,66.54,NA,45.66,30.1,10.82589951141522,10.564034059049991,9.772187953321222,FALSE,FALSE,0,0.7769524976566,0.34472800102885076,0.3447280010288508
Imishli district,district,2021,49.98,NA,40782,38913,18616.7,50.6,50378,41.6,NA,77.9,NA,49.98,41.6,10.82730985082563,10.569083664008783,9.831814306337929,FALSE,TRUE,0,0.7760545408670751,0.33802692928572947,0.33802692928572947
Imishli district,district,2022,50.72,52,41076,39485,18971.3,49.8,50379,45.6,33.9,82.81,75,50.72,45.6,10.827329700563117,10.583676131931682,9.850682589837758,FALSE,TRUE,0,0.7721969265812703,0.34995215686738285,0.34995215686738285
Imishli district,district,2023,59.49,NA,40666,39109,18332.7,45.6,50389,23,NA,78.33,NA,59.49,23,10.827528176270343,10.574107898514463,9.816441629495245,FALSE,TRUE,0,0.7747524315829227,0.2676503840804102,0.2676503840804102
Imishli district,district,2024,59.45,NA,40800,39405,18469,45.6,53506,41.7,NA,104.46,NA,59.45,41.7,10.88754907612852,10.58164799078775,9.823848929875911,FALSE,TRUE,0,0.7874264608089381,0.3659314831806111,0.3659314831806111
Ismayilli district,district,2005,20.05,16.48,24735,23397,1323,44.5,23106,-6.5,12.4,19.78,18.5,20.05,-6.5,10.047847603042964,10.060363087998608,7.187657164114956,FALSE,FALSE,0,0.7075670398531778,0.4988265061675661,0.4988265061675661
Ismayilli district,district,2008,31.13,22.84,23681,22746,1411,48,23474,-13.7,6.8,25.03,24.57,31.13,-13.7,10.06364870466007,10.03214458474439,7.252053951852814,FALSE,FALSE,0,0.7208588058915659,0.3863565244894745,0.3863565244894745
Ismayilli district,district,2009,26.6,24.97,23715,22842,1265,48,23491,3.8,51,28.02,50,26.6,3.8,10.064372648053766,10.036356225610552,7.142827401161621,FALSE,FALSE,0,0.7196007252601611,0.3392289759754299,0.3392289759754299
Ismayilli district,district,2010,30.64,86.45,23751,22908,1230,48,33687,7.5,23.1,27.6,44.4,30.64,7.5,10.424867285240648,10.039241473513748,7.114769448366463,FALSE,FALSE,0,0.8100460563118521,0.5518893722163724,0.5518893722163724
Ismayilli district,district,2011,40.48,45.72,23798,22997,1370,48,33709,-17.1,-21.3,26,32.7,40.48,-17.1,10.4255201430002,10.043119051621321,7.222566018822171,FALSE,FALSE,0,0.8094353058946115,0.4340990533585318,0.4340990533585318
Ismayilli district,district,2012,34.39,41.92,23836,23059,1314,48,34015,-4.1,16.9,29.56,60.4,34.39,-4.1,10.43455688277916,10.045811427748324,7.1808311990445555,FALSE,FALSE,0,0.810703541607355,0.4419919291338807,0.44199192913388063
Ismayilli district,district,2013,33.39,43.65,23925,23198,1413,48,34066,NA,21.2,21.1,68.1,33.39,21.2,10.436055098420523,10.051821347041821,7.253470382684528,FALSE,FALSE,0,0.8097432566787128,0.43640344767261163,0.4364034476726117
Ismayilli district,district,2014,43.81,45.98,23979,23322,1169,48,34118,NA,26.5,27.51,59.2,43.81,26.5,10.437580383240466,10.057152400080279,7.063903961472068,FALSE,FALSE,0,0.8086039620142179,0.4384357230153095,0.4384357230153095
Ismayilli district,district,2015,73.42,43.47,24040,23427,1927,48,34868,7.9,33,39.92,60,73.42,7.9,10.459324782131466,10.061644482330784,7.563719668414366,FALSE,FALSE,0,0.8128597742942618,0.4691343675962711,0.46913436759627114
Ismayilli district,district,2016,63.46,55.01,24050,23568,1462,48,34891,NA,23,38.07,58.61,63.46,23,10.459984195277682,10.067645138702412,7.2875606403097235,FALSE,FALSE,0,0.8112932406744543,0.4074112027381237,0.4074112027381236
Ismayilli district,district,2017,63.35,60,24082,23709,1194,48,34950,NA,23.1,44.02,80,63.35,23.1,10.461673747661957,10.073610001873085,7.085064293952548,FALSE,FALSE,0,0.8100368777611552,0.40390343764388753,0.40390343764388753
Ismayilli district,district,2018,88.04,60,24105,23759,1169,48,35506,NA,23,48.63,79.92,88.04,23,10.477456975266742,10.075716685048787,7.063903961472068,FALSE,FALSE,0,0.8128906318504407,0.3795277860992646,0.37952778609926446
Ismayilli district,district,2019,77.46,61.79,24125,23847,1092,48,36391,NA,23.4,54.27,79.72,77.46,23.4,10.50207677030558,10.079413702241222,6.9957661563048505,FALSE,FALSE,0,0.817122706005384,0.4097717385479237,0.4097717385479237
Ismayilli district,district,2020,39.1,64.1,22226,21939,952.5,50.1,36498,67.6,18,64.62,79.09,39.1,67.6,10.505012743548761,9.996021153939061,6.859090107000856,FALSE,FALSE,0,0.834934347560955,0.4464611028241493,0.4464611028241493
